---------------------------------------------------------------------------
Morphalou3.1 : Lexique morphologique ouvert du français – Ce fichier contient uniquement les Mots grammaticaux (nombres, prépositions, pronoms, conjonctions et déterminants)
813 lemmes et 1 326 formes fléchies de catégorie Mots grammaticaux (nombres, prépositions, pronoms, conjonctions et déterminants) (sur un total de 159 271 lemmes et 976 570 formes fléchies, toutes catégories confondues)
Le maintien et la mise à jour du lexique sont assurés par l'ATILF CNRS. (44 avenue de la Libération 54000 Nancy)
Morphalou3 est distribué sous licence LGPL-LR.
Version de 6/2016
Morphalou3 est le résultat de la fusion de 5 lexiques :
	- Morphalou2 (décembre 2013) : http://www.cnrtl.fr/lexiques/morphalou/
	- DELA (décembre 2011) : http://infolingu.univ-mlv.fr/
	- Dicollecte (4.3) : http://dicollecte.org/home.php?prj=fr
	- Lefff (2.1) : http://www.labri.fr/perso/clement/lefff/
	- LGLex et LGLexLefff (3.4) : http://infolingu.univ-mlv.fr/
Ce travail a été réalisé par Marie TONNELIER dans le cadre du projet Ortolang. (ORTOLANG bénéficie d'une aide de l’Etat au titre du programme « Investissements d’avenir » ANR–11–EQPX–0032)
---------------------------------------------------------------------------
LEMME;;;;;;;;;FLEXION;;;;;;;;
GRAPHIE;ID;CATÉGORIE;SOUS CATÉGORIE;LOCUTION;GENRE;AUTRES LEMMES LIÉS;PHONÉTIQUE;ORIGINES;GRAPHIE;ID;NOMBRE;MODE;GENRE;TEMPS;PERSONNE;PHONÉTIQUE;ORIGINES
maint;38260;Déterminant;indéfini;;-;;m e~;morphalou2 dela dicollecte;maint;305754;singular;-;masculine;-;-;m e~;morphalou2 dela dicollecte
;;;;;;;;;mainte;305755;singular;-;feminine;-;-;m e~ t @;morphalou2 dela dicollecte
;;;;;;;;;maintes;305756;plural;-;feminine;-;-;m e~ t @;morphalou2 dela dicollecte
;;;;;;;;;maints;305757;plural;-;masculine;-;-;m e~;morphalou2 dela dicollecte
moins de;171879;Déterminant;indéfini;;-;;;lefff;moins de;1045923;invariable;-;invariable;-;-;;lefff
;;;;;;;;;moins d';1045924;invariable;-;invariable;-;-;;lefff
;;;;;;;;;moins de la;1045926;plural;-;masculine;-;-;;lefff
;;;;;;;;;moins des;1045927;plural;-;invariable;-;-;;lefff
;;;;;;;;;moins du;1045928;singular;-;masculine;-;-;;lefff
n'importe quel;171923;Déterminant;indéfini;;-;;;lefff;n'importe quel;1046118;singular;-;masculine;-;-;;lefff
;;;;;;;;;n'importe quelle;1046119;singular;-;feminine;-;-;;lefff
;;;;;;;;;n'importe quelles;1046120;plural;-;feminine;-;-;;lefff
;;;;;;;;;n'importe quels;1046121;plural;-;masculine;-;-;;lefff
nul;43051;Déterminant;indéfini;;-;;n y l;morphalou2 dela dicollecte;nul;336255;singular;-;masculine;-;-;n y l;morphalou2 dela dicollecte
;;;;;;;;;nulle;336256;singular;-;feminine;-;-;n y l @;morphalou2 dela dicollecte
;;;;;;;;;nuls;820494;plural;-;masculine;-;-;;dela dicollecte
;;;;;;;;;nulles;820700;plural;-;feminine;-;-;;dela dicollecte
pas de;172068;Déterminant;indéfini;;-;;;lefff;pas de;1046627;invariable;-;invariable;-;-;;lefff
;;;;;;;;;pas d';1046628;invariable;-;invariable;-;-;;lefff
pas mal de;172072;Déterminant;indéfini;;-;;;lefff;pas mal de;1046632;invariable;-;invariable;-;-;;lefff
;;;;;;;;;pas mal d';1046633;invariable;-;invariable;-;-;;lefff
;;;;;;;;;pas mal de la;1046634;plural;-;masculine;-;-;;lefff
;;;;;;;;;pas mal des;1046635;plural;-;invariable;-;-;;lefff
;;;;;;;;;pas mal du;1046636;singular;-;masculine;-;-;;lefff
plein de;172117;Déterminant;indéfini;;-;;;lefff;plein de;1046895;invariable;-;invariable;-;-;;lefff
;;;;;;;;;plein d';1046896;invariable;-;invariable;-;-;;lefff
plus de;172122;Déterminant;indéfini;;-;;;lefff;plus de;1046935;invariable;-;invariable;-;-;;lefff
;;;;;;;;;plus d';1046936;invariable;-;invariable;-;-;;lefff
;;;;;;;;;plus de la;1046941;plural;-;masculine;-;-;;lefff
;;;;;;;;;plus des;1046942;plural;-;invariable;-;-;;lefff
;;;;;;;;;plus du;1046943;singular;-;masculine;-;-;;lefff
plusieurs;48025;Déterminant;indéfini;;-;;p l y z j 9 R;morphalou2 dela dicollecte lefff;plusieurs;367695;plural;-;invariable;-;-;p l y z j 9 R;morphalou2 dela dicollecte lefff
qq;172220;Déterminant;indéfini;;-;"variante du lemme #51271 ""quelque""";;lefff;qq;1047503;invariable;-;invariable;-;-;;lefff
;;;;;;;;;qqes;1047507;plural;-;invariable;-;-;;lefff
;;;;;;;;;qqs;1047511;plural;-;invariable;-;-;;lefff
quelque;51271;Déterminant;indéfini;;-;;k E l k @;morphalou2 dela dicollecte lefff;quelqu';388627;singular;-;invariable;-;-;k E l k;morphalou2 dela dicollecte lefff
;;;;;;;;;quelque;388628;singular;-;masculine;-;-;k E l k @;morphalou2 dela dicollecte lefff
;;;;;;;;;quelques;388629;plural;-;masculine;-;-;k E l k @;morphalou2 dela dicollecte lefff
;;;;;;;;;quelqu;987508;singular;-;masculine;-;-;;dela
tant de;172521;Déterminant;indéfini;;-;;;lefff;tant de;1050858;invariable;-;invariable;-;-;;lefff
;;;;;;;;;tant d';1050859;invariable;-;invariable;-;-;;lefff
;;;;;;;;;tant de la;1050860;plural;-;masculine;-;-;;lefff
;;;;;;;;;tant des;1050861;plural;-;invariable;-;-;;lefff
;;;;;;;;;tant du;1050862;singular;-;masculine;-;-;;lefff
tel;163472;Déterminant;indéfini;;-;;;dela lefff;tel;1003972;singular;-;masculine;-;-;;dela lefff
;;;;;;;;;telle;1003976;singular;-;feminine;-;-;;dela lefff
;;;;;;;;;telles;1003978;plural;-;feminine;-;-;;dela lefff
;;;;;;;;;tels;1004009;plural;-;masculine;-;-;;dela lefff
tel et tel;172533;Déterminant;indéfini;;-;;;lefff;tel et tel;1050930;singular;-;masculine;-;-;;lefff
;;;;;;;;;telle et telle;1050938;singular;-;feminine;-;-;;lefff
;;;;;;;;;telles et telles;1050944;plural;-;feminine;-;-;;lefff
;;;;;;;;;tels et tels;1050951;plural;-;masculine;-;-;;lefff
tel ou tel;172535;Déterminant;indéfini;;-;;;lefff;tel ou tel;1050932;singular;-;masculine;-;-;;lefff
;;;;;;;;;telle ou telle;1050940;singular;-;feminine;-;-;;lefff
;;;;;;;;;telles ou telles;1050946;plural;-;feminine;-;-;;lefff
;;;;;;;;;tels ou tels;1050953;plural;-;masculine;-;-;;lefff
tout;101047;Déterminant;indéfini;;-;;;morphalou2 dela dicollecte lefff;toute;818590;singular;-;feminine;-;-;;dela dicollecte lefff
;;;;;;;;;tout;818598;singular;-;masculine;-;-;;dela dicollecte lefff
;;;;;;;;;tous;1006595;plural;-;masculine;-;-;;dela dicollecte lefff
;;;;;;;;;toutes;1006604;plural;-;feminine;-;-;;dela dicollecte lefff
un;63293;Déterminant;indéfini;;-;;9~;morphalou2 dela dicollecte lefff;un;491235;singular;-;masculine;-;-;9~;morphalou2 dela dicollecte lefff
;;;;;;;;;unes;491237;plural;-;feminine;-;-;y n @;morphalou2 dela
;;;;;;;;;uns;491238;plural;-;masculine;-;-;9~;morphalou2
;;;;;;;;;une;818563;singular;-;feminine;-;-;y n @;dela dicollecte lefff
;;;;;;;;;des;912900;plural;-;invariable;-;-;d e OU d E/ ;dela
un drôle de;172656;Déterminant;indéfini;;-;;;lefff;un drôle de;1051705;singular;-;masculine;-;-;;lefff
;;;;;;;;;une drôle de;1051716;singular;-;feminine;-;-;;lefff
un peu de;172658;Déterminant;indéfini;;-;;;lefff;un peu de;1051707;invariable;-;invariable;-;-;;lefff
;;;;;;;;;un peu d';1051708;invariable;-;invariable;-;-;;lefff
;;;;;;;;;un peu de la;1051709;plural;-;masculine;-;-;;lefff
;;;;;;;;;un peu des;1051710;plural;-;invariable;-;-;;lefff
;;;;;;;;;un peu du;1051711;singular;-;masculine;-;-;;lefff
un tel;172660;Déterminant;indéfini;;-;;;lefff;un tel;1051713;singular;-;masculine;-;-;;lefff
;;;;;;;;;une telle;1051719;singular;-;feminine;-;-;;lefff
quel;51269;Déterminant;exclamatif;;-;;k E l;morphalou2 dela dicollecte lefff;quel;388619;singular;-;masculine;-;-;k E l;morphalou2 dela dicollecte lefff
;;;;;;;;;quelle;388620;singular;-;feminine;-;-;k E l @;morphalou2 dela dicollecte lefff
;;;;;;;;;quelles;388621;plural;-;feminine;-;-;k E l @;morphalou2 dela dicollecte lefff
;;;;;;;;;quels;388622;plural;-;masculine;-;-;k E l;morphalou2 dela dicollecte lefff
au;101034;Déterminant;défini;;-;;;dicollecte;au;818568;singular;-;masculine;-;-;;dicollecte
dudit;101209;Déterminant;défini;;-;;;dicollecte;dudit;818998;singular;-;masculine;-;-;;dicollecte
;;;;;;;;;desdits;819401;plural;-;masculine;-;-;;dicollecte
;;;;;;;;;desdites;819852;plural;-;feminine;-;-;;dicollecte
le;36640;Déterminant;défini;;-;;l @;morphalou2 dela dicollecte lglex lefff;au;296507;singular;-;masculine;-;-;o;morphalou2
;;;;;;;;;aux;296508;plural;-;invariable;-;-;o;morphalou2 dicollecte lglex
;;;;;;;;;l';296511;singular;-;invariable;-;-;l;morphalou2 dela dicollecte lglex lefff
;;;;;;;;;le;296513;singular;-;masculine;-;-;l @;morphalou2 dela dicollecte lglex lefff
;;;;;;;;;les;296514;plural;-;masculine;-;-;l e OU l E/ ;morphalou2 dela lefff
;;;;;;;;;l;949513;singular;-;masculine;-;-;;dela dicollecte lglex
;;;;;;;;;la;1045189;singular;-;feminine;-;-;;lefff
ledit;101186;Déterminant;défini;;-;;;dicollecte lefff;ladite;818908;singular;-;feminine;-;-;;dicollecte lefff
;;;;;;;;;ledit;818931;singular;-;masculine;-;-;;dicollecte lefff
;;;;;;;;;lesdits;819228;plural;-;masculine;-;-;;dicollecte lefff
;;;;;;;;;lesdites;819820;plural;-;feminine;-;-;;dicollecte lefff
afin de;67724;Conjonction;subordination;;-;;a f e~ d @;morphalou2;afin de;1019389;-;-;-;-;-;a f e~ d @;
afin que;67725;Conjonction;subordination;;-;;a f e~ k @;morphalou2 lefff;afin que;1019390;-;-;-;-;-;a f e~ k @;lefff
;;;;;;;;;afin qu';1036576;-;-;-;-;-;;lefff
ainsi;170512;Conjonction;subordination;;-;;;lefff;ainsi;1036594;-;-;-;-;-;;lefff
ainsi que;170515;Conjonction;subordination;;-;;;lefff;ainsi que;1036598;-;-;-;-;-;;lefff
;;;;;;;;;ainsi qu';1036599;-;-;-;-;-;;lefff
alors même que;170527;Conjonction;subordination;;-;;;lefff;alors même que;1036675;-;-;-;-;-;;lefff
;;;;;;;;;alors même qu';1036676;-;-;-;-;-;;lefff
alors que;170528;Conjonction;subordination;;-;;;lefff;alors que;1036677;-;-;-;-;-;;lefff
;;;;;;;;;alors qu';1036678;-;-;-;-;-;;lefff
après que;170562;Conjonction;subordination;;-;;;lefff;après que;1036877;-;-;-;-;-;;lefff
;;;;;;;;;après qu';1036878;-;-;-;-;-;;lefff
attendu que;170593;Conjonction;subordination;;-;;;lefff;attendu que;1037054;-;-;-;-;-;;lefff
;;;;;;;;;attendu qu';1037055;-;-;-;-;-;;lefff
au cas où;170597;Conjonction;subordination;;-;;;lefff;au cas où;1037063;-;-;-;-;-;;lefff
au fur et à mesure que;170614;Conjonction;subordination;;-;;;lefff;au fur et à mesure que;1037093;-;-;-;-;-;;lefff
;;;;;;;;;au fur et à mesure qu';1037094;-;-;-;-;-;;lefff
au moment où;170625;Conjonction;subordination;;-;;;lefff;au moment où;1037112;-;-;-;-;-;;lefff
au même titre que;170628;Conjonction;subordination;;-;;;lefff;au même titre que;1037117;-;-;-;-;-;;lefff
;;;;;;;;;au même titre qu';1037118;-;-;-;-;-;;lefff
au point que;170635;Conjonction;subordination;;-;;;lefff;au point que;1037127;-;-;-;-;-;;lefff
;;;;;;;;;au point qu';1037128;-;-;-;-;-;;lefff
aussi;122957;Conjonction;subordination;;-;;;dela lefff;aussi;892282;-;-;-;-;-;;dela lefff
aussi bien que;170661;Conjonction;subordination;;-;;;lefff;aussi bien que;1037186;-;-;-;-;-;;lefff
;;;;;;;;;aussi bien qu';1037187;-;-;-;-;-;;lefff
aussitôt que;170662;Conjonction;subordination;;-;;;lefff;aussitôt que;1037188;-;-;-;-;-;;lefff
;;;;;;;;;aussitôt qu';1037189;-;-;-;-;-;;lefff
autant dire que;170664;Conjonction;subordination;;-;;;lefff;autant dire que;1037194;-;-;-;-;-;;lefff
;;;;;;;;;autant dire qu';1037195;-;-;-;-;-;;lefff
autant que;170665;Conjonction;subordination;;-;;;lefff;autant que;1037197;-;-;-;-;-;;lefff
;;;;;;;;;autant qu';1037198;-;-;-;-;-;;lefff
avant même que;170702;Conjonction;subordination;;-;;;lefff;avant même que;1038197;-;-;-;-;-;;lefff
;;;;;;;;;avant même qu';1038198;-;-;-;-;-;;lefff
avant que;170703;Conjonction;subordination;;-;;;lefff;avant que;1038199;-;-;-;-;-;;lefff
;;;;;;;;;avant qu';1038200;-;-;-;-;-;;lefff
because;123955;Conjonction;subordination;;-;;;dela lefff;because;894780;-;-;-;-;-;;dela lefff
bicause;124160;Conjonction;subordination;;-;;;dela lefff;bicause;895317;-;-;-;-;-;;dela lefff
bien que;170766;Conjonction;subordination;;-;;;lefff;bien que;1038468;-;-;-;-;-;;lefff
;;;;;;;;;bien qu';1038469;-;-;-;-;-;;lefff
bref;170840;Conjonction;subordination;;-;;;lefff;bref;1038775;-;-;-;-;-;;lefff
c'est pourquoi;170856;Conjonction;subordination;;-;;;lefff;c'est pourquoi;1038919;-;-;-;-;-;;lefff
c'est à dire;170858;Conjonction;subordination;;-;;;lefff;c'est à dire;1038921;-;-;-;-;-;;lefff
c'est à dire que;170859;Conjonction;subordination;;-;;;lefff;c'est à dire que;1038922;-;-;-;-;-;;lefff
;;;;;;;;;c'est à dire qu';1038923;-;-;-;-;-;;lefff
c'est-à-dire;170860;Conjonction;subordination;;-;;;lefff;c'est-à-dire;1038924;-;-;-;-;-;;lefff
c'est-à-dire que;70036;Conjonction;subordination;;-;;s e t a d i R @ k @;morphalou2 lefff;c'est-à-dire que;1020950;-;-;-;-;-;s e t a d i R @ k @;lefff
ce que;170902;Conjonction;subordination;;-;;;lefff;ce que;1039183;-;-;-;-;-;;lefff
;;;;;;;;;ce qu';1039184;-;-;-;-;-;;lefff
cependant;126712;Conjonction;subordination;;-;;;dela;cependant;901749;-;-;-;-;-;;dela
cependant que;170905;Conjonction;subordination;;-;;;lefff;cependant que;1039190;-;-;-;-;-;;lefff
;;;;;;;;;cependant qu';1039191;-;-;-;-;-;;lefff
chaqu' fois que;170915;Conjonction;subordination;;-;;;lefff;chaqu' fois que;1039216;-;-;-;-;-;;lefff
;;;;;;;;;chaqu' fois qu';1039217;-;-;-;-;-;;lefff
chaque fois que;170917;Conjonction;subordination;;-;;;lefff;chaque fois que;1039219;-;-;-;-;-;;lefff
;;;;;;;;;chaque fois qu';1039220;-;-;-;-;-;;lefff
comme;16573;Conjonction;subordination;;-;;k O m @;morphalou2 dela dicollecte lefff;comme;116633;-;-;-;-;-;k O m @;morphalou2 dela dicollecte lefff
comme si;170979;Conjonction;subordination;;-;;;lefff;comme si;1039688;-;-;-;-;-;;lefff
comment;16585;Conjonction;subordination;;-;;k O m a~ OU k O/ m a~ ;morphalou2 dela dicollecte;comment;116709;-;-;-;-;-;k O m a~ OU k O/ m a~ ;morphalou2 dela dicollecte
considérant que;170996;Conjonction;subordination;;-;;;lefff;considérant que;1039903;-;-;-;-;-;;lefff
;;;;;;;;;considérant qu';1039904;-;-;-;-;-;;lefff
considéré que;170997;Conjonction;subordination;;-;;;lefff;considéré que;1039905;-;-;-;-;-;;lefff
;;;;;;;;;considéré qu';1039906;-;-;-;-;-;;lefff
crainte de;171015;Conjonction;subordination;;-;;;lefff;crainte de;1040216;-;-;-;-;-;;lefff
d'autant plus que;171033;Conjonction;subordination;;-;;;lefff;d'autant plus que;1040305;-;-;-;-;-;;lefff
;;;;;;;;;d'autant plus qu';1040306;-;-;-;-;-;;lefff
d'autant que;171034;Conjonction;subordination;;-;;;lefff;d'autant que;1040307;-;-;-;-;-;;lefff
;;;;;;;;;d'autant qu';1040308;-;-;-;-;-;;lefff
d'où;171045;Conjonction;subordination;;-;;;lefff;d'où;1040320;-;-;-;-;-;;lefff
dans la mesure où;171053;Conjonction;subordination;;-;;;lefff;dans la mesure où;1040331;-;-;-;-;-;;lefff
dans le but que;171054;Conjonction;subordination;;-;;;lefff;dans le but que;1040332;-;-;-;-;-;;lefff
;;;;;;;;;dans le but qu';1040333;-;-;-;-;-;;lefff
de ce que;171062;Conjonction;subordination;;-;;;lefff;de ce que;1040345;-;-;-;-;-;;lefff
;;;;;;;;;de ce qu';1040346;-;-;-;-;-;;lefff
de manière que;171080;Conjonction;subordination;;-;;;lefff;de manière que;1040365;-;-;-;-;-;;lefff
;;;;;;;;;de manière qu';1040366;-;-;-;-;-;;lefff
de manière à ce que;171082;Conjonction;subordination;;-;;;lefff;de manière à ce que;1040368;-;-;-;-;-;;lefff
;;;;;;;;;de manière à ce qu';1040369;-;-;-;-;-;;lefff
de même que;171087;Conjonction;subordination;;-;;;lefff;de même que;1040374;-;-;-;-;-;;lefff
;;;;;;;;;de même qu';1040375;-;-;-;-;-;;lefff
de parce que;171090;Conjonction;subordination;;-;;;lefff;de parce que;1040378;-;-;-;-;-;;lefff
;;;;;;;;;de parce qu';1040379;-;-;-;-;-;;lefff
de sorte que;171101;Conjonction;subordination;;-;;;lefff;de sorte que;1040391;-;-;-;-;-;;lefff
;;;;;;;;;de sorte qu';1040392;-;-;-;-;-;;lefff
de tel sorte que;171102;Conjonction;subordination;;-;;;lefff;de tel sorte que;1040393;-;-;-;-;-;;lefff
;;;;;;;;;de telle sorte qu';1040394;-;-;-;-;-;;lefff
;;;;;;;;;de telle sorte que;1040395;-;-;-;-;-;;lefff
depuis que;171119;Conjonction;subordination;;-;;;lefff;depuis que;1040423;-;-;-;-;-;;lefff
;;;;;;;;;depuis qu';1040424;-;-;-;-;-;;lefff
des fois que;171125;Conjonction;subordination;;-;;;lefff;des fois que;1040437;-;-;-;-;-;;lefff
;;;;;;;;;des fois qu';1040438;-;-;-;-;-;;lefff
donc;171159;Conjonction;subordination;;-;;;lefff;donc;1040680;-;-;-;-;-;;lefff
du fait que;171173;Conjonction;subordination;;-;;;lefff;du fait que;1040806;-;-;-;-;-;;lefff
;;;;;;;;;du fait qu';1040807;-;-;-;-;-;;lefff
du moment que;171175;Conjonction;subordination;;-;;;lefff;du moment que;1040809;-;-;-;-;-;;lefff
;;;;;;;;;du moment qu';1040810;-;-;-;-;-;;lefff
durant que;72003;Conjonction;subordination;;-;;d y R a~ k @;morphalou2;durant que;1022147;-;-;-;-;-;d y R a~ k @;
dès lors que;171183;Conjonction;subordination;;-;;;lefff;dès lors que;1040822;-;-;-;-;-;;lefff
;;;;;;;;;dès lors qu';1040823;-;-;-;-;-;;lefff
dès que;171184;Conjonction;subordination;;-;;;lefff;dès que;1040824;-;-;-;-;-;;lefff
;;;;;;;;;dès qu';1040825;-;-;-;-;-;;lefff
en ce que;171275;Conjonction;subordination;;-;;;lefff;en ce que;1042635;-;-;-;-;-;;lefff
;;;;;;;;;en ce qu';1042636;-;-;-;-;-;;lefff
en ce sens que;171276;Conjonction;subordination;;-;;;lefff;en ce sens que;1042637;-;-;-;-;-;;lefff
;;;;;;;;;en ce sens qu';1042638;-;-;-;-;-;;lefff
en même temps que;171314;Conjonction;subordination;;-;;;lefff;en même temps que;1042696;-;-;-;-;-;;lefff
;;;;;;;;;en même temps qu';1042697;-;-;-;-;-;;lefff
en sorte que;171342;Conjonction;subordination;;-;;;lefff;en sorte que;1042734;-;-;-;-;-;;lefff
;;;;;;;;;en sorte qu';1042735;-;-;-;-;-;;lefff
en tant que;171345;Conjonction;subordination;;-;;;lefff;en tant que;1042738;-;-;-;-;-;;lefff
;;;;;;;;;en tant qu';1042739;-;-;-;-;-;;lefff
en vue de;171358;Conjonction;subordination;;-;;;lefff;en vue de;1042758;-;-;-;-;-;;lefff
encore que;171363;Conjonction;subordination;;-;;;lefff;encore que;1042816;-;-;-;-;-;;lefff
;;;;;;;;;encore qu';1042817;-;-;-;-;-;;lefff
et même;171396;Conjonction;subordination;;-;;;lefff;et même;1043220;-;-;-;-;-;;lefff
il est vrai que;171635;Conjonction;subordination;;-;;;lefff;il est vrai que;1044588;-;-;-;-;-;;lefff
;;;;;;;;;il est vrai qu';1044589;-;-;-;-;-;;lefff
il y a de fortes chances que;171637;Conjonction;subordination;;-;;;lefff;il y a de fortes chances que;1044591;-;-;-;-;-;;lefff
;;;;;;;;;il y a de fortes chances qu';1044592;-;-;-;-;-;;lefff
jusqu'à;144427;Conjonction;subordination;;-;;;dela;jusque-là;948689;-;-;-;-;-;;dela
jusqu'à ce que;171710;Conjonction;subordination;;-;;;lefff;jusqu'à ce que;1045063;-;-;-;-;-;;lefff
;;;;;;;;;jusqu'à ce qu';1045064;-;-;-;-;-;;lefff
le moins que;171771;Conjonction;subordination;;-;;;lefff;le moins que;1045340;-;-;-;-;-;;lefff
;;;;;;;;;le moins qu';1045341;-;-;-;-;-;;lefff
le temps que;171774;Conjonction;subordination;;-;;;lefff;le temps que;1045345;-;-;-;-;-;;lefff
;;;;;;;;;le temps qu';1045346;-;-;-;-;-;;lefff
lorsque;37472;Conjonction;subordination;;-;;l O R s k @;morphalou2 dela dicollecte lefff;lorsqu';301014;-;-;-;-;-;l O R s k;morphalou2 lefff
;;;;;;;;;lorsque;301015;-;-;-;-;-;l O R s k @;morphalou2 dela dicollecte lefff
;;;;;;;;;lorsqu;952740;-;-;-;-;-;;dela
maintenant que;171826;Conjonction;subordination;;-;;;lefff;maintenant que;1045605;-;-;-;-;-;;lefff
;;;;;;;;;maintenant qu';1045606;-;-;-;-;-;;lefff
malgré que;171835;Conjonction;subordination;;-;;;lefff;malgré que;1045663;-;-;-;-;-;;lefff
;;;;;;;;;malgré qu';1045664;-;-;-;-;-;;lefff
moyennant que;80575;Conjonction;subordination;;-;;m w a j E n a~ k @ OU m w a j E/ n a~ k @ ;morphalou2;moyennant que;1026877;-;-;-;-;-;m w a j E n a~ k @ OU m w a j E/ n a~ k @ ;
même si;171920;Conjonction;subordination;;-;;;lefff;même si;1046114;-;-;-;-;-;;lefff
non plus que;171957;Conjonction;subordination;;-;;;lefff;non plus que;1046232;-;-;-;-;-;;lefff
;;;;;;;;;non plus qu';1046233;-;-;-;-;-;;lefff
non que;171958;Conjonction;subordination;;-;;;lefff;non que;1046234;-;-;-;-;-;;lefff
;;;;;;;;;non qu';1046235;-;-;-;-;-;;lefff
outre que;172022;Conjonction;subordination;;-;;;lefff;outre que;1046519;-;-;-;-;-;;lefff
;;;;;;;;;outre qu';1046520;-;-;-;-;-;;lefff
pac'que;172027;Conjonction;subordination;;-;;;lefff;pac'que;1046542;-;-;-;-;-;;lefff
par le fait que;172048;Conjonction;subordination;;-;;;lefff;par le fait que;1046582;-;-;-;-;-;;lefff
;;;;;;;;;par le fait qu';1046583;-;-;-;-;-;;lefff
parc'que;172026;Conjonction;subordination;;-;"variante du lemme #83103 ""parce que""";;lefff;parc'que;1046540;-;-;-;-;-;;lefff
;;;;;;;;;pac'qu';1046541;-;-;-;-;-;;lefff
;;;;;;;;;parc'qu';1046608;-;-;-;-;-;;lefff
parce que;83103;Conjonction;subordination;;-;;p a R s @ k @;morphalou2 lefff;parce que;1028276;-;-;-;-;-;p a R s @ k @;lefff
;;;;;;;;;parce qu';1046609;-;-;-;-;-;;lefff
partant;152840;Conjonction;subordination;;-;;;dela lefff;partant;973146;-;-;-;-;-;;dela lefff
paske;172075;Conjonction;subordination;;-;"variante du lemme #83103 ""parce que""";;lefff;paske;1046639;-;-;-;-;-;;lefff
;;;;;;;;;pask';1046640;-;-;-;-;-;;lefff
pcq;172082;Conjonction;subordination;;-;;;lefff;pcq;1046703;-;-;-;-;-;;lefff
pdt que;172084;Conjonction;subordination;;-;;;lefff;pdt que;1046706;-;-;-;-;-;;lefff
pendant que;83495;Conjonction;subordination;;-;;p a~ d a~ k @;morphalou2 lefff;pendant que;1028513;-;-;-;-;-;p a~ d a~ k @;lefff
;;;;;;;;;pendant qu';1046711;-;-;-;-;-;;lefff
plus que;172127;Conjonction;subordination;;-;;;lefff;plus que;1046946;-;-;-;-;-;;lefff
;;;;;;;;;plus qu';1046947;-;-;-;-;-;;lefff
plutôt que;172129;Conjonction;subordination;;-;;;lefff;plutôt que;1046950;-;-;-;-;-;;lefff
;;;;;;;;;plutôt qu';1046951;-;-;-;-;-;;lefff
pour autant que;172153;Conjonction;subordination;;-;;;lefff;pour autant que;1047112;-;-;-;-;-;;lefff
;;;;;;;;;pour autant qu';1047113;-;-;-;-;-;;lefff
pour cette raison que;172155;Conjonction;subordination;;-;;;lefff;pour cette raison que;1047116;-;-;-;-;-;;lefff
;;;;;;;;;pour cette raison qu';1047117;-;-;-;-;-;;lefff
pour peu que;172160;Conjonction;subordination;;-;;;lefff;pour peu que;1047123;-;-;-;-;-;;lefff
;;;;;;;;;pour peu qu';1047124;-;-;-;-;-;;lefff
pour que;172161;Conjonction;subordination;;-;;;lefff;pour que;1047125;-;-;-;-;-;;lefff
;;;;;;;;;pour qu';1047126;-;-;-;-;-;;lefff
pour une fois que;172165;Conjonction;subordination;;-;;;lefff;pour une fois que;1047130;-;-;-;-;-;;lefff
;;;;;;;;;pour une fois qu';1047131;-;-;-;-;-;;lefff
pourquoi;48918;Conjonction;subordination;;-;;p u R k w a;morphalou2 dela dicollecte;pourquoi;373463;-;-;-;-;-;p u R k w a;morphalou2 dela dicollecte
pourvu que;85433;Conjonction;subordination;;-;;p u R v y k @;morphalou2 lefff;pourvu que;1029529;-;-;-;-;-;p u R v y k @;lefff
;;;;;;;;;pourvu qu';1047136;-;-;-;-;-;;lefff
puis;172200;Conjonction;subordination;;-;;;lefff;puis;1047364;-;-;-;-;-;;lefff
puisque;50428;Conjonction;subordination;;-;;p H i s k @;morphalou2 dela dicollecte lefff;puisqu';383825;-;-;-;-;-;p H i s k;morphalou2 lefff
;;;;;;;;;puisque;383826;-;-;-;-;-;p H i s k @;morphalou2 dela dicollecte lefff
;;;;;;;;;puisqu;985091;-;-;-;-;-;;dela
qd;172219;Conjonction;subordination;;-;;;lefff;qd;1047501;-;-;-;-;-;;lefff
quand;51186;Conjonction;subordination;;-;;k a~;morphalou2 dela dicollecte lefff;quand;388239;-;-;-;-;-;k a~;morphalou2 dela dicollecte lefff
quand bien même;172230;Conjonction;subordination;;-;;;lefff;quand bien même;1047523;-;-;-;-;-;;lefff
que;51268;Conjonction;subordination;;-;;k @;morphalou2 dela dicollecte lefff;qu';388617;-;-;-;-;-;k;morphalou2 lefff
;;;;;;;;;que;388618;-;-;-;-;-;k @;morphalou2 dela dicollecte lefff
;;;;;;;;;qu;987152;-;-;-;-;-;;dela
quoi que;172243;Conjonction;subordination;;-;;;lefff;quoi que;1047548;-;-;-;-;-;;lefff
;;;;;;;;;quoi qu';1047549;-;-;-;-;-;;lefff
quoique;51393;Conjonction;subordination;;-;;k w a k @;morphalou2 dela dicollecte lefff;quoiqu';389292;-;-;-;-;-;k w a k;morphalou2 lefff
;;;;;;;;;quoique;389293;-;-;-;-;-;k w a k @;morphalou2 dela dicollecte lefff
;;;;;;;;;quoiqu;987706;-;-;-;-;-;;dela
reste à savoir si;172296;Conjonction;subordination;;-;;;lefff;reste à savoir si;1048473;-;-;-;-;-;;lefff
sans que;172374;Conjonction;subordination;;-;;;lefff;sans que;1049352;-;-;-;-;-;;lefff
